,id,oplocdistrict,industryphy,industryco,enttype,state,adbusign,townsign,regtype,empnum,regcap,enttypegb,label
13482,1077,10,0,91,4,1,0,1,1,8.0,20.0,2,0.0
13483,10313,5,5,269,15,1,0,0,1,5.0,300.0,13,0.0
13484,1184,13,0,249,4,0,0,1,1,4.0,25.0,2,0.0
13485,5838,13,0,72,4,1,0,1,1,2.0,50.0,2,0.0
13486,7072,13,0,91,4,0,0,1,1,5.0,10.0,2,0.0
13487,5402,0,0,309,4,1,0,0,1,3.0,20.0,2,0.0
13488,4368,2,5,281,15,0,0,1,1,,500.0,13,0.0
13489,292,14,0,91,5,0,0,1,1,0.0,10.0,22,0.0
13490,4661,13,5,123,15,1,0,0,1,2.0,50.0,13,0.0
13491,10946,5,0,72,4,1,0,1,1,1.0,10.0,2,0.0
13492,10645,2,11,165,15,1,0,0,1,2.0,100.0,13,0.0
13493,13836,2,11,92,15,1,0,0,1,5.0,50.0,37,0.0
13494,8374,5,5,58,15,1,0,1,1,,150.0,37,0.0
13495,9118,2,5,233,15,1,0,0,1,3.0,500.0,13,0.0
13496,10086,5,9,197,14,1,0,0,4,,263436.6925,0,0.0
13497,1429,14,14,243,15,1,0,0,1,7.0,1000.0,37,0.0
13498,12611,1,0,249,4,1,0,1,1,1.0,10.0,2,0.0
13499,3999,1,3,98,15,1,0,1,1,3.0,5.0,13,0.0
13500,7230,2,9,237,5,1,0,1,1,20.0,230230.23,29,1.0
13501,6779,2,0,328,15,1,0,0,1,3.0,300.0,37,0.0
13502,816,5,5,233,0,0,0,0,1,,1800.0,31,0.0
13503,8132,6,3,44,15,1,0,0,3,,20000.0,36,1.0
13504,9707,2,5,123,15,1,0,0,1,2.0,100.0,37,0.0
13505,10920,2,0,249,4,1,0,0,1,5.0,10.0,2,0.0
13506,10038,6,5,115,15,1,0,0,1,5.0,200.0,13,0.0
13507,8548,2,3,44,5,1,0,1,1,5.0,110100.0,29,1.0
13508,11480,13,0,72,4,1,0,1,1,2.0,100.0,2,0.0
13509,9405,0,5,281,14,0,0,1,1,,5000.0,32,0.0
13510,6873,13,5,123,15,1,0,0,1,5.0,200.0,13,0.0
13511,1056,5,0,72,4,1,0,0,1,6.0,40.0,2,0.0
13512,10023,2,11,165,15,1,0,0,1,2.0,100.0,37,0.0
13513,3271,14,6,138,4,1,0,0,1,5.0,50.0,2,0.0
13514,7257,2,5,25,15,1,0,0,1,3.0,500.0,13,0.0
13515,9444,13,0,309,15,1,0,0,1,3.0,30.0,13,0.0
13516,7096,2,5,258,15,1,0,0,1,3.0,100.0,36,0.0
13517,7815,6,5,220,15,1,0,0,1,2.0,50.0,37,0.0
13518,5165,0,5,58,15,1,0,0,1,,100.0,13,0.0
13519,10257,2,2,187,15,1,0,0,3,,20.0,37,1.0
13520,2873,13,0,72,4,0,0,1,1,2.0,10.0,2,0.0
13521,2483,6,5,317,15,1,0,0,1,2.0,500.0,37,0.0
13522,7693,13,5,123,15,1,0,0,1,5.0,1000.0,13,0.0
13523,7010,1,0,249,4,1,0,1,1,1.0,10.0,2,0.0
13524,7344,2,14,272,15,1,0,0,1,,1000.0,13,0.0
13525,3753,13,5,123,15,1,0,1,1,3.0,50.0,13,0.0
13526,3003,2,14,152,15,1,0,0,1,3.0,150.0,13,0.0
13527,12773,1,14,319,15,1,0,0,1,10.0,1000.0,13,0.0
13528,3453,2,5,317,15,1,0,0,1,,100.0,13,0.0
13529,5424,10,5,123,15,1,0,0,1,3.0,50.0,37,0.0
13530,2507,0,0,72,4,0,0,1,1,2.0,50.0,2,0.0
13531,4554,11,0,72,4,1,0,1,1,4.0,10.0,2,0.0
13532,8594,14,6,190,4,1,0,1,1,8.0,30.0,2,0.0
13533,11176,15,0,91,4,1,0,1,1,3.0,20.0,2,0.0
13534,13276,2,0,72,4,1,0,0,1,2.0,50.0,2,0.0
13535,5348,15,5,317,15,1,0,1,1,,3000.0,36,0.0
13536,2530,2,11,63,15,1,0,0,1,3.0,10.0,37,0.0
13537,4812,11,0,72,4,1,0,1,1,1.0,10.0,2,0.0
13538,587,11,5,317,15,1,0,0,1,5.0,300.0,37,0.0
13539,7524,13,5,317,15,1,0,0,1,2.0,500.0,37,0.0
13540,11252,5,5,269,15,1,0,0,1,3.0,50.0,37,0.0
13541,14048,2,0,249,15,1,0,0,1,2.0,20.0,37,0.0
13542,10077,13,11,245,15,1,0,0,1,3.0,50.0,37,0.0
13543,7007,14,0,91,4,1,0,1,1,2.0,20.0,2,0.0
13544,8121,2,0,249,4,1,0,1,1,7.0,80.0,2,0.0
13545,4341,6,5,344,15,1,0,0,1,5.0,500.0,36,0.0
13546,10552,1,5,115,15,1,0,0,1,2.0,50.0,13,0.0
13547,14279,5,3,223,15,1,0,1,1,,500.0,13,0.0
13548,11853,14,19,80,15,1,0,1,1,0.0,2000.0,13,1.0
13549,365,13,10,282,15,0,0,0,1,2.0,300.0,13,0.0
13550,1156,2,0,91,4,1,0,0,1,3.0,10.0,2,0.0
13551,2742,14,0,72,4,1,0,1,1,5.0,10.0,2,0.0
13552,3309,5,14,261,15,1,0,0,3,,317.0,13,0.0
13553,7673,6,5,317,15,1,0,0,1,2.0,100.0,37,0.0
13554,11801,0,3,44,5,1,0,1,1,5.0,200.0,29,0.0
13555,6061,5,0,111,15,1,0,0,1,,100.0,37,0.0
13556,772,2,9,237,5,1,0,1,1,2.0,10.0,29,1.0
13557,5950,14,5,20,15,1,0,1,1,,10.0,37,0.0
13558,11972,5,9,237,5,1,0,1,1,50.0,2388.1541,29,1.0
13559,12531,1,11,229,15,1,0,0,1,3.0,500.0,13,0.0
13560,3030,0,9,197,5,1,0,1,1,5.0,500.0,30,1.0
13561,593,2,0,91,4,1,0,0,1,8.0,50.0,2,0.0
13562,12303,15,5,317,15,1,0,1,1,,3000.0,36,0.0
13563,9869,0,5,333,15,0,0,0,1,,500.0,13,0.0
13564,8067,0,3,341,3,1,0,1,1,3.0,,28,1.0
13565,12744,2,11,165,15,1,0,0,1,3.0,200.0,13,0.0
13566,7704,1,9,242,15,1,0,1,1,0.0,50.0,10,1.0
13567,7276,2,0,309,15,1,0,0,1,6.0,100.0,13,0.0
13568,3957,10,11,136,15,1,0,0,1,5.0,100.0,13,0.0
13569,3604,11,0,309,4,1,0,1,1,1.0,10.0,2,0.0
13570,3981,13,5,73,15,1,0,0,1,2.0,1000.0,13,0.0
13571,850,11,0,129,4,0,0,1,1,10.0,50.0,2,0.0
13572,10591,11,0,337,4,0,0,1,1,1.0,10.0,2,0.0
13573,11995,14,5,20,15,1,1,0,1,0.0,50.0,13,0.0
13574,4953,2,5,123,15,1,0,0,1,13.0,500.0,13,0.0
13575,10148,13,5,317,15,1,0,0,1,3.0,10.0,13,0.0
13576,3498,5,0,89,4,1,0,0,1,2.0,10.0,2,0.0
13577,11946,1,14,272,15,1,0,0,1,2.0,100.0,37,0.0
13578,14477,13,5,281,15,1,0,1,1,,500.0,37,0.0
13579,11537,10,0,112,4,1,0,1,1,1.0,15.0,2,0.0
13580,300,1,3,44,5,1,0,1,1,10.0,1000.0,29,0.0
13581,9801,1,0,249,4,1,0,1,1,1.0,10.0,2,0.0
13582,8602,6,5,123,15,1,0,0,1,2.0,500.0,37,0.0
13583,8642,5,0,72,15,1,0,0,1,5.0,50.0,37,0.0
13584,3669,2,0,91,4,1,0,0,1,2.0,10.0,2,0.0
13585,4621,1,5,61,15,1,0,1,1,0.0,50.0,13,0.0
13586,10387,2,5,233,15,1,0,0,1,2.0,550.0,13,0.0
13587,10634,1,0,249,4,0,0,1,1,2.0,10.0,2,0.0
13588,13281,0,5,58,15,0,0,1,1,,10.0,13,0.0
13589,691,2,14,59,15,1,0,0,1,5.0,3000.0,37,0.0
13590,7902,11,0,249,4,0,0,1,1,1.0,15.0,2,0.0
13591,11562,1,5,123,15,1,0,0,1,3.0,200.0,13,0.0
13592,6203,13,10,275,15,0,0,0,1,,100.0,13,0.0
13593,10657,13,5,123,15,1,0,0,3,,1000.0,37,0.0
13594,9769,5,11,78,15,1,0,0,1,3.0,500.0,13,0.0
13595,10378,2,0,72,15,1,0,0,1,13.0,88.0,37,0.0
13596,501,13,0,111,4,0,0,1,1,5.0,20.0,2,0.0
13597,2,5,0,129,4,1,0,1,1,2.0,10.0,2,0.0
13598,14401,11,0,91,6,1,0,0,1,5.0,100.0,18,0.0
13599,6401,1,5,58,15,1,0,1,1,20.0,1000.0,13,0.0
13600,6348,2,11,30,15,1,0,0,1,,50.0,37,0.0
13601,972,13,0,72,4,1,0,1,1,2.0,100.0,2,0.0
13602,10264,13,0,72,15,1,0,0,1,3.0,10.0,13,0.0
13603,7784,5,0,91,4,0,0,1,1,4.0,20.0,2,0.0
13604,1282,11,5,258,15,1,0,0,1,5.0,500.0,37,0.0
13605,8723,2,0,249,4,1,0,0,1,2.0,15.0,2,0.0
13606,3804,2,5,317,15,1,0,0,1,2.0,100.0,37,0.0
13607,12202,2,0,91,15,0,0,0,1,2.0,500.0,13,0.0
13608,5459,10,5,123,15,1,0,0,3,,500.0,13,0.0
13609,608,2,0,249,4,0,0,1,1,5.0,15.0,2,0.0
13610,10792,1,5,317,15,0,0,0,1,5.0,50.0,37,0.0
13611,6114,2,5,123,15,1,0,0,1,1.0,50.0,37,0.0
13612,3764,2,11,85,15,1,0,0,1,2.0,500.0,13,0.0
13613,2566,6,5,123,15,1,0,0,1,2.0,100.0,13,0.0
13614,786,13,5,83,15,0,0,0,1,3.0,100.0,13,0.0
13615,3641,13,11,30,15,1,0,0,1,5.0,200.0,13,0.0
13616,13959,5,5,233,15,1,0,0,1,3.0,50.0,37,0.0
13617,6726,11,5,258,15,1,0,0,1,1.0,1000.0,37,0.0
13618,1413,5,0,91,4,1,0,1,1,10.0,20.0,2,0.0
13619,11603,5,5,281,15,1,0,0,1,3.0,500.0,13,0.0
13620,14461,5,0,249,4,1,0,1,1,1.0,20.0,2,0.0
13621,4808,14,0,121,4,1,0,0,1,5.0,15.0,2,0.0
13622,5170,5,5,123,15,1,0,0,1,2.0,500.0,37,0.0
13623,2876,11,10,282,15,0,0,0,1,,10000.0,36,0.0
13624,11581,15,14,243,15,1,0,0,1,2.0,500.0,13,0.0
13625,2505,1,0,309,15,1,0,0,1,4.0,100.0,37,0.0
13626,9131,2,9,237,5,1,0,1,1,5.0,100.0,29,0.0
13627,9942,2,9,237,5,1,0,1,1,3.0,2000.0,29,1.0
13628,9076,5,3,44,15,1,0,1,1,,5000.0,13,1.0
13629,13235,14,0,309,4,1,0,1,1,4.0,20.0,2,0.0
13630,3024,11,11,165,15,1,0,0,1,1.0,10.0,13,0.0
13631,8252,2,0,72,15,1,0,0,1,,50.0,37,0.0
13632,11623,2,0,72,4,1,0,0,1,5.0,30.0,2,0.0
13633,11646,11,0,91,4,1,0,0,1,1.0,20.0,2,0.0
13634,12960,13,11,30,4,1,0,1,1,2.0,10.0,2,0.0
13635,8440,5,0,129,4,1,0,0,1,3.0,20.0,2,0.0
13636,9681,14,11,165,15,1,0,0,1,2.0,10.0,13,0.0
13637,1653,1,0,111,4,0,0,1,1,5.0,50.0,2,0.0
13638,10808,2,0,91,4,1,0,0,1,2.0,50.0,2,0.0
13639,6675,13,5,123,15,1,0,0,1,3.0,500.0,36,0.0
13640,7118,0,5,73,15,0,0,1,1,,300.0,36,0.0
13641,14016,5,0,91,15,1,0,0,1,5.0,50.0,40,0.0
13642,8341,2,5,123,15,1,0,0,1,3.0,100.0,37,0.0
13643,13521,2,5,317,15,1,0,0,1,3.0,500.0,13,0.0
13644,10142,5,0,249,4,1,0,1,1,1.0,20.0,2,0.0
13645,8909,5,5,296,15,1,0,0,1,20.0,300.0,10,0.0
13646,7633,0,3,44,3,1,0,1,1,,,28,1.0
13647,11308,2,11,165,15,1,0,0,1,3.0,500.0,37,0.0
13648,4297,2,0,72,4,1,0,0,1,2.0,10.0,2,0.0
13649,2113,5,0,249,4,1,0,0,1,2.0,20.0,2,0.0
13650,9644,5,0,91,4,1,0,1,1,10.0,10.0,2,0.0
13651,520,5,5,317,15,0,0,0,1,,130.0,37,0.0
13652,497,14,0,249,4,1,0,1,1,10.0,50.0,2,0.0
13653,3964,2,0,72,4,1,0,0,1,2.0,10.0,2,0.0
13654,5964,6,11,52,4,0,0,1,1,2.0,25.0,2,0.0
13655,9343,14,2,6,15,1,0,1,1,3.0,30000.0,42,0.0
13656,14797,1,19,312,15,1,0,1,1,3.0,10000.0,36,1.0
13657,8691,0,16,158,15,1,0,0,1,0.0,200.0,13,0.0
13658,10241,0,9,95,15,1,0,0,1,5.0,74000.0,36,1.0
13659,6868,13,5,317,15,1,0,0,1,2.0,100.0,37,0.0
13660,1685,2,9,237,5,1,0,1,1,10.0,31000.0,29,1.0
13661,11734,1,0,91,4,1,0,1,1,3.0,10.0,2,0.0
13662,4876,0,9,237,15,1,0,1,1,,10000.0,13,0.0
13663,4445,0,0,40,4,0,0,1,1,2.0,10.0,2,0.0
13664,328,2,3,341,5,1,0,0,1,5.0,100.0,29,0.0
13665,620,13,5,123,15,1,0,0,1,2.0,100.0,13,0.0
13666,1159,2,5,123,15,1,0,0,1,2.0,100.0,13,0.0
13667,4477,2,0,249,4,0,0,1,1,7.0,30.0,2,0.0
13668,14852,13,0,91,15,1,0,0,1,3.0,500.0,37,0.0
13669,2633,13,0,43,15,0,0,0,1,10.0,10.0,37,0.0
13670,1131,5,0,91,15,1,0,0,1,5.0,10.0,40,0.0
13671,10815,2,0,72,4,1,0,0,1,4.0,10.0,2,0.0
13672,9788,5,5,123,15,1,0,0,1,1.0,100.0,13,0.0
13673,9708,2,11,241,5,1,0,0,1,8.0,50.0,22,0.0
13674,11777,13,11,165,15,0,0,0,1,2.0,100.0,37,0.0
13675,6722,5,3,44,15,1,0,1,1,3.0,6000.0,10,1.0
13676,9294,5,0,81,15,1,0,0,1,4.0,10.0,37,0.0
13677,4991,2,0,72,4,1,0,1,1,2.0,100.0,2,0.0
13678,9486,5,0,91,4,1,0,1,1,1.0,10.0,2,0.0
13679,8555,14,6,138,4,0,0,1,1,2.0,10.0,2,0.0
13680,5490,2,6,267,15,1,0,0,1,7.0,100.0,10,0.0
13681,4584,2,9,95,5,1,0,0,1,1.0,13930.0,29,1.0
13682,9199,5,6,138,15,1,0,0,1,3.0,20.0,13,0.0
13683,11651,5,0,249,4,1,0,0,1,2.0,15.0,2,0.0
13684,7175,2,5,175,15,1,0,0,1,2.0,500.0,13,0.0
13685,1999,5,5,317,15,1,0,0,1,3.0,30.0,37,0.0
13686,174,14,0,40,4,1,0,0,1,1.0,13.0,2,0.0
13687,10601,10,5,281,15,1,0,1,1,,1000.0,36,0.0
13688,1501,2,5,123,15,1,0,0,1,3.0,40.0,13,0.0
13689,928,5,0,72,4,1,0,1,1,10.0,30.0,2,0.0
13690,8024,2,0,249,4,1,0,1,1,2.0,10.0,2,0.0
13691,14495,15,5,317,15,0,0,1,1,,500.0,36,0.0
13692,7106,2,11,165,15,1,0,0,1,8.0,500.0,13,0.0
13693,1680,1,0,249,4,1,0,0,1,2.0,10.0,2,0.0
13694,5981,1,3,19,15,1,0,0,3,,900.0,13,0.0
13695,9205,5,0,72,4,1,0,0,1,8.0,20.0,2,0.0
13696,7270,2,3,44,5,1,0,1,1,1.0,33434.0,29,0.0
13697,2170,13,5,233,15,1,0,0,1,2.0,500.0,13,0.0
13698,7975,5,5,123,15,1,0,0,1,3.0,50.0,37,0.0
13699,7498,5,10,137,15,1,0,0,1,2.0,100.0,37,0.0
13700,3720,11,0,40,4,1,0,1,1,5.0,10.0,2,0.0
13701,7930,5,5,73,5,1,0,0,1,3.0,66.98,29,0.0
13702,3982,5,5,317,15,0,0,0,1,1.0,100.0,37,0.0
13703,5317,14,0,72,4,1,0,1,1,4.0,100.0,2,0.0
13704,447,14,5,281,15,1,0,1,1,,500.0,13,0.0
13705,10778,13,0,304,15,1,0,1,1,3.0,100.0,13,0.0
13706,4282,5,0,91,4,1,0,1,1,1.0,10.0,2,0.0
13707,3587,1,0,309,4,1,0,1,1,5.0,20.0,2,0.0
13708,8667,5,0,72,4,1,0,1,1,8.0,20.0,2,0.0
13709,5990,6,11,39,15,1,0,0,1,3.0,100.0,37,0.0
13710,12067,2,3,19,3,1,0,1,1,,,28,1.0
13711,4977,11,0,72,4,1,0,1,1,2.0,15.0,2,0.0
13712,11555,11,0,254,4,1,0,0,1,2.0,15.0,2,0.0
13713,5735,2,5,317,15,0,0,1,1,,50.0,37,0.0
13714,10418,5,0,328,15,1,0,0,1,3.0,100.0,37,0.0
13715,13172,10,0,91,4,1,0,1,1,3.0,99.0,2,0.0
13716,2049,1,0,72,4,1,0,0,1,5.0,20.0,2,0.0
13717,5860,11,0,72,4,1,0,1,1,3.0,10.0,2,0.0
13718,2426,10,0,91,15,1,0,0,1,12.0,20.0,13,0.0
13719,1004,6,10,110,5,1,0,0,1,4.0,50000.0,22,0.0
13720,1037,0,0,72,15,0,0,0,1,,200.0,13,0.0
13721,14529,2,0,91,15,1,0,0,1,3.0,100.0,13,0.0
13722,1166,2,5,20,15,1,0,0,1,2.0,500.0,13,0.0
13723,831,10,6,134,15,1,0,0,1,3.0,10.0,13,0.0
13724,4924,1,0,72,4,1,0,1,1,3.0,50.0,2,0.0
13725,615,0,9,76,16,1,0,1,4,,,6,0.0
13726,4218,10,0,72,4,1,0,1,1,1.0,20.0,2,0.0
13727,13596,13,0,249,4,1,0,1,1,3.0,10.0,2,0.0
13728,8394,2,0,72,4,1,0,0,1,1.0,10.0,2,0.0
13729,8290,13,0,249,4,1,0,1,1,1.0,15.0,2,0.0
13730,10740,11,5,269,5,1,0,0,1,6.0,150.0,29,0.0
13731,7225,13,5,33,15,0,0,0,1,,10.0,13,0.0
13732,2575,13,0,43,15,1,0,0,1,2.0,50.0,37,0.0
13733,5387,15,6,134,15,1,0,0,1,1.0,10.0,37,0.0
13734,1171,2,9,237,5,1,0,1,1,2.0,30001.0,29,1.0
13735,3626,14,0,249,4,1,0,0,1,2.0,10.0,2,0.0
13736,1629,5,5,317,15,1,0,1,1,,10000.0,40,0.0
13737,7503,11,5,269,15,0,0,0,1,3.0,1080.0,37,0.0
13738,8847,2,0,72,15,1,0,0,1,5.0,10.0,37,0.0
13739,13813,5,11,165,15,1,0,0,1,4.0,500.0,13,0.0
13740,962,6,10,275,15,1,0,1,1,2.0,30000.0,36,0.0
13741,12255,11,5,317,15,1,0,0,1,2.0,500.0,37,0.0
13742,13285,13,11,211,15,1,0,0,1,2.0,50.0,13,0.0
13743,14181,13,5,317,15,1,0,1,1,,2000.0,37,0.0
13744,13663,0,3,19,15,1,0,1,1,3.0,250.0,36,1.0
13745,9525,5,5,123,15,1,0,0,1,2.0,500.0,37,0.0
13746,2930,5,11,297,4,0,0,1,1,3.0,30.0,2,0.0
13747,6500,10,5,123,15,1,0,0,1,4.0,50.0,13,0.0
13748,6925,0,5,58,15,1,0,1,1,,3300.0,13,0.0
13749,3263,10,5,317,15,1,0,0,1,3.0,2000.0,13,0.0
13750,13940,2,3,98,5,1,0,1,1,10.0,252175.0,29,1.0
13751,1603,0,9,237,5,1,0,1,1,10.0,650000.0,29,1.0
13752,9699,2,11,165,15,1,0,0,1,1.0,200.0,37,0.0
13753,9369,11,5,317,15,0,0,0,1,2.0,10.0,37,0.0
13754,345,13,0,91,4,0,0,1,1,3.0,10.0,2,0.0
13755,14369,13,5,317,15,1,0,0,1,12.0,7000.0,36,0.0
13756,14252,2,5,73,15,1,0,0,1,5.0,500.0,37,0.0
13757,14030,1,6,134,15,0,0,0,1,2.0,50.0,37,0.0
13758,13502,2,0,72,4,0,0,1,1,3.0,10.0,2,0.0
13759,10344,13,5,123,15,1,0,0,1,2.0,100.0,36,0.0
13760,12366,5,0,249,4,0,0,1,1,7.0,20.0,2,0.0
13761,13186,6,0,249,4,1,0,1,1,1.0,10.0,2,0.0
13762,14785,5,5,281,15,0,0,1,1,,500.0,13,0.0
13763,13906,1,0,91,4,1,0,1,1,5.0,50.0,2,0.0
13764,8842,2,3,341,15,1,0,1,1,,100.0,37,0.0
13765,12856,2,5,317,15,1,0,1,1,3.0,1000.0,36,0.0
13766,1663,11,6,138,15,1,0,0,1,2.0,500.0,37,0.0
13767,13150,5,0,72,15,0,0,1,1,,500.0,37,0.0
13768,13890,14,0,309,4,1,0,0,1,3.0,10.0,2,0.0
13769,5254,5,3,341,5,0,0,1,1,7.0,48100.0,29,1.0
13770,14447,14,0,72,4,1,0,0,1,7.0,48.0,2,0.0
13771,7670,14,5,281,15,1,0,0,3,,50.0,13,0.0
13772,12198,2,5,123,15,1,0,0,1,6.0,50.0,13,0.0
13773,3723,0,5,58,15,1,0,1,1,,500.0,13,0.0
13774,1370,13,5,317,15,1,0,0,1,2.0,100.0,13,0.0
13775,4514,10,15,4,3,1,0,0,1,2.0,,28,0.0
13776,5129,15,0,249,4,1,0,1,1,1.0,10.0,2,0.0
13777,8108,1,0,72,4,1,0,0,1,1.0,15.0,2,0.0
13778,4248,1,0,72,5,0,0,0,1,5.0,50.0,22,0.0
13779,11043,1,5,61,15,1,0,0,1,3.0,100.0,37,0.0
13780,8332,13,0,249,4,0,0,1,1,6.0,12.0,2,0.0
13781,7073,6,11,136,15,1,0,0,1,3.0,200.0,37,0.0
13782,11805,13,5,61,15,1,0,0,1,2.0,100.0,37,0.0
13783,3618,2,5,281,15,1,0,0,1,,50.0,37,0.0
13784,5966,5,5,20,15,0,0,1,1,,10.0,13,0.0
13785,12888,13,5,233,15,1,0,0,1,3.0,1000.0,13,0.0
13786,873,1,0,304,4,1,0,1,1,3.0,10.0,2,0.0
13787,9389,2,0,15,15,1,0,0,1,3.0,90.0,13,0.0
13788,9016,5,0,111,4,1,0,1,1,6.0,50.0,2,0.0
13789,12607,1,5,123,15,1,0,0,1,10.0,500.0,13,0.0
13790,7409,11,0,72,4,0,0,1,1,2.0,10.0,2,0.0
13791,1124,13,0,249,15,1,0,0,1,1.0,30.0,37,0.0
13792,10284,2,0,91,15,1,0,0,1,3.0,1000.0,40,0.0
13793,14005,2,11,52,4,1,0,1,1,3.0,20.0,2,0.0
13794,5759,13,5,58,15,0,0,0,1,2.0,500.0,13,0.0
13795,10188,10,0,72,4,1,0,1,1,1.0,99.0,2,0.0
13796,9404,6,0,249,4,0,0,1,1,2.0,10.0,2,0.0
13797,1953,2,11,165,15,1,0,0,1,2.0,500.0,13,0.0
13798,4153,2,5,317,15,1,0,0,1,4.0,500.0,13,0.0
13799,7507,13,0,309,15,1,0,0,1,2.0,100.0,37,0.0
13800,14351,0,9,237,15,1,0,1,1,3.0,13000.0,36,1.0
13801,13362,14,0,249,4,1,0,0,1,3.0,10.0,2,0.0
13802,3152,10,5,317,15,1,0,0,3,,100.0,37,0.0
13803,1909,2,5,123,15,0,0,0,1,2.0,150.0,37,0.0
13804,5763,2,9,237,5,1,0,1,1,2.0,1000.0,29,0.0
13805,12995,5,14,243,15,1,0,0,1,3.0,500.0,10,0.0
13806,10706,11,0,72,4,1,0,1,1,3.0,20.0,2,0.0
13807,8284,1,5,175,15,0,0,0,1,,280.0,13,0.0
13808,11607,2,5,123,15,0,0,0,1,13.0,100.0,37,0.0
13809,13406,5,5,20,15,1,0,0,1,,250.0,37,0.0
13810,9008,15,19,316,15,1,0,1,1,3.0,46000.0,42,0.0
13811,11738,1,5,17,15,1,0,1,1,,50.0,37,0.0
13812,5651,5,0,72,4,1,0,0,1,4.0,10.0,2,0.0
13813,7681,1,5,258,15,1,0,0,1,1.0,100.0,37,0.0
13814,6903,2,6,134,15,1,0,0,1,3.0,30.0,13,0.0
13815,8136,13,11,63,15,1,0,0,1,20.0,100.0,13,0.0
13816,5702,2,0,249,15,1,0,0,1,2.0,100.0,37,0.0
13817,13867,2,5,123,15,1,0,0,1,3.0,500.0,37,0.0
13818,5125,2,14,243,15,1,0,0,1,2.0,500.0,37,0.0
13819,7549,0,3,44,15,1,0,1,1,,60.0,37,0.0
13820,8149,1,5,61,15,1,0,0,1,2.0,500.0,13,0.0
13821,10845,13,0,304,4,1,0,1,1,3.0,10.0,2,0.0
13822,13,6,5,123,15,1,0,0,1,2.0,10.0,37,0.0
13823,7210,5,0,72,4,1,0,0,1,1.0,10.0,2,0.0
13824,2303,13,5,317,15,0,0,0,1,1.0,500.0,13,0.0
13825,1560,0,0,309,15,0,0,1,1,,50.0,36,0.0
13826,5684,2,0,249,4,1,0,0,1,3.0,100.0,2,0.0
13827,6566,2,3,44,15,1,0,1,1,,10.0,36,1.0
13828,12952,2,5,317,15,0,0,0,1,2.0,500.0,13,0.0
13829,11694,13,0,249,4,1,0,1,1,3.0,20.0,2,0.0
13830,4162,2,11,30,4,1,0,1,1,3.0,10.0,2,0.0
13831,9969,6,5,123,15,0,0,0,1,2.0,500.0,13,0.0
13832,7623,14,0,249,4,1,0,0,1,2.0,10.0,2,0.0
13833,6909,2,9,197,15,1,0,1,1,,1000.0,13,1.0
13834,11937,1,6,138,15,0,0,1,1,,50.0,13,0.0
13835,6777,5,0,91,15,1,0,0,1,7.0,20.0,40,0.0
13836,13850,6,0,249,4,1,0,0,1,3.0,10.0,2,0.0
13837,3787,2,0,72,4,1,0,0,1,4.0,100.0,2,0.0
13838,12717,14,11,211,4,1,0,0,1,1.0,10.0,2,0.0
13839,7989,11,14,261,15,1,0,0,1,,20.0,37,0.0
13840,12203,5,0,72,15,0,0,1,1,,600.0,13,0.0
13841,7359,5,5,317,15,1,0,0,3,,500.0,13,0.0
13842,12396,0,12,217,15,1,0,1,1,3.0,12000.0,42,0.0
13843,2645,5,11,165,15,1,0,0,3,,200.0,13,0.0
13844,5649,10,11,165,15,1,0,0,1,10.0,500.0,37,0.0
13845,6547,0,9,237,15,1,0,1,1,3.0,1000.0,13,1.0
13846,9108,13,5,317,15,0,0,1,1,,500.0,37,0.0
13847,14101,15,0,304,15,1,0,0,1,3.0,100.0,13,0.0
13848,8408,14,11,52,15,1,0,0,1,3.0,10.0,13,0.0
13849,10546,2,5,317,15,1,0,0,1,2.0,100.0,37,0.0
13850,3756,14,0,129,4,1,0,1,1,2.0,10.0,2,0.0
13851,3565,11,0,72,4,1,0,1,1,1.0,16.0,2,0.0
13852,187,0,3,44,5,1,0,1,1,3.0,63570.0,29,1.0
13853,9862,13,0,91,4,1,0,0,1,2.0,10.0,2,0.0
13854,4344,5,0,91,4,0,0,1,1,1.0,15.0,2,0.0
13855,13834,2,9,237,5,1,0,1,1,3.0,72805.0,29,1.0
13856,1847,2,0,249,4,1,0,0,1,1.0,20.0,2,0.0
13857,254,6,5,96,15,1,0,0,1,3.0,200.0,37,0.0
13858,5491,13,0,72,4,0,0,1,1,4.0,10.0,2,0.0
13859,5361,2,5,123,15,1,0,0,1,2.0,30.0,37,0.0
13860,2263,1,11,165,5,0,0,0,1,10.0,10.0,29,0.0
13861,9458,2,0,72,4,1,0,0,1,1.0,10.0,2,0.0
13862,12336,14,0,72,4,0,0,1,1,3.0,10.0,2,0.0
13863,12724,0,0,249,4,1,0,0,1,3.0,20.0,2,0.0
13864,1729,11,6,190,15,1,0,0,1,2.0,800.0,13,0.0
13865,9040,1,0,309,4,1,0,1,1,2.0,10.0,2,0.0
13866,301,1,5,317,15,1,0,0,1,3.0,50.0,13,0.0
13867,1742,5,5,233,15,1,0,1,3,,500.0,13,0.0
13868,3118,5,10,139,15,1,0,0,1,10.0,3600.0,13,0.0
13869,103,2,5,123,15,1,0,0,1,2.0,100.0,37,0.0
13870,14197,5,14,243,15,1,0,0,1,3.0,68.0,13,0.0
13871,9830,2,5,317,15,1,0,0,1,3.0,50.0,13,0.0
13872,1210,5,11,165,15,1,0,0,1,,500.0,37,0.0
13873,3645,2,11,165,15,1,0,0,1,2.0,10.0,37,0.0
