,Unnamed: 0,oplocdistrict,industryphy,industryco,enttype,state,adbusign,townsign,regtype,empnum,regcap,enttypegb,label
20663,20663,6,3,44,15,1,0,0,3,3,8,36,1.0
20664,20664,2,3,44,5,1,0,1,1,5,9,29,1.0
20665,20665,2,2,187,15,1,0,0,3,3,1,37,1.0
20666,20666,14,19,80,15,1,0,1,1,0,6,13,1.0
20667,20667,2,9,237,5,1,0,1,1,2,0,29,1.0
20668,20668,5,9,237,5,1,0,1,1,50,7,29,1.0
20669,20669,0,9,197,5,1,0,1,1,5,4,30,1.0
20670,20670,0,3,341,3,1,0,1,1,3,4,28,1.0
20671,20671,1,9,242,15,1,0,1,1,0,2,10,1.0
20672,20672,2,9,237,5,1,0,1,1,3,6,29,1.0
20673,20673,5,3,44,15,1,0,1,1,3,7,13,1.0
20674,20674,0,3,44,3,1,0,1,1,3,4,28,1.0
20675,20675,1,19,312,15,1,0,1,1,3,8,36,1.0
20676,20676,0,9,95,15,1,0,0,1,5,9,36,1.0
20677,20677,2,9,237,5,1,0,1,1,10,8,29,1.0
20678,20678,5,3,44,15,1,0,1,1,3,8,10,1.0
20679,20679,2,9,95,5,1,0,0,1,1,8,29,1.0
20680,20680,2,3,19,3,1,0,1,1,3,4,28,1.0
20681,20681,2,9,237,5,1,0,1,1,2,8,29,1.0
20682,20682,0,3,19,15,1,0,1,1,3,4,36,1.0
20683,20683,2,3,98,5,1,0,1,1,10,9,29,1.0
20684,20684,0,9,237,5,1,0,1,1,10,9,29,1.0
20685,20685,5,3,341,5,0,0,1,1,7,8,29,1.0
20686,20686,0,9,237,15,1,0,1,1,3,8,36,1.0
20687,20687,2,3,44,15,1,0,1,1,3,0,36,1.0
20688,20688,2,9,197,15,1,0,1,1,3,6,13,1.0
20689,20689,0,9,237,15,1,0,1,1,3,6,13,1.0
20690,20690,0,3,44,5,1,0,1,1,3,9,29,1.0
20691,20691,2,9,237,5,1,0,1,1,3,9,29,1.0
20692,20692,0,9,237,15,1,0,0,1,4,9,36,1.0
20693,20693,0,9,237,5,1,0,1,1,5,9,29,1.0
20694,20694,2,9,237,5,1,0,1,1,5,8,29,1.0
20695,20695,2,9,237,5,1,0,1,1,5,9,29,1.0
20696,20696,2,9,237,5,1,0,1,1,2,7,29,1.0
20697,20697,14,3,247,15,1,0,1,1,0,4,13,1.0
20698,20698,2,9,237,5,1,0,1,1,5,7,29,1.0
20699,20699,0,9,237,15,1,0,1,1,3,7,40,1.0
20700,20700,2,3,44,5,1,0,0,1,5,8,29,1.0
20701,20701,10,19,188,15,1,0,1,1,0,6,13,1.0
20702,20702,11,19,104,5,1,0,1,3,20,6,29,1.0
20703,20703,2,9,237,5,1,0,1,1,5,8,29,1.0
20704,20704,0,3,341,15,1,0,1,1,3,4,13,1.0
20705,20705,2,9,237,5,1,0,0,1,2,0,29,1.0
20706,20706,0,3,341,3,1,0,1,1,3,4,28,1.0
20707,20707,14,2,187,3,1,0,0,1,0,4,45,1.0
20708,20708,2,9,237,5,1,0,1,1,2,9,29,1.0
20709,20709,2,3,44,5,1,0,1,1,10,9,29,1.0
20710,20710,0,3,205,15,1,0,1,1,3,2,37,1.0
20711,20711,13,3,44,5,1,0,1,1,38,6,29,1.0
20712,20712,0,9,95,5,1,0,1,1,3,9,29,1.0
20713,20713,2,9,237,5,1,0,1,1,4,9,29,1.0
20714,20714,2,9,237,5,1,0,1,1,6,8,29,1.0
20715,20715,2,9,237,5,1,0,1,1,2,8,29,1.0
20716,20716,1,3,341,15,1,0,1,1,0,7,36,1.0
20717,20717,0,3,44,15,1,0,1,3,3,2,13,1.0
20718,20718,5,3,11,15,1,0,1,1,3,6,13,1.0
20719,20719,2,3,341,5,1,0,0,1,1,6,29,1.0
20720,20720,13,8,298,15,1,0,0,1,200,6,40,1.0
20721,20721,14,3,44,15,1,0,1,1,4,9,36,1.0
20722,20722,5,3,56,15,1,0,0,3,3,3,13,1.0
20723,20723,2,9,237,5,1,0,1,1,2,8,29,1.0
20724,20724,2,3,341,15,1,0,1,1,3,6,40,1.0
20725,20725,0,3,44,5,1,0,1,1,5,8,29,1.0
20726,20726,2,9,237,5,1,0,1,1,5,0,29,1.0
20727,20727,2,9,237,5,1,0,1,1,2,9,29,1.0
20728,20728,2,9,237,5,1,0,1,1,3,9,29,1.0
20729,20729,2,9,237,5,1,0,1,1,10,9,29,1.0
20730,20730,2,3,44,5,1,0,1,1,10,7,29,1.0
20731,20731,2,3,44,5,1,0,1,1,3,9,29,1.0
20732,20732,0,3,44,5,1,0,1,1,10,9,29,1.0
20733,20733,2,9,237,5,1,0,1,1,2,6,30,1.0
20734,20734,0,3,44,15,1,0,1,1,0,7,36,1.0
20735,20735,13,5,58,15,1,0,1,1,3,6,36,1.0
20736,20736,2,3,341,15,1,0,1,1,3,3,36,1.0
20737,20737,0,6,138,15,1,1,1,1,0,2,10,1.0
20738,20738,5,3,44,5,1,0,1,1,40,5,29,1.0
20739,20739,0,9,237,5,1,0,1,1,3,9,29,1.0
20740,20740,13,3,44,5,1,0,1,1,41,4,29,1.0
20741,20741,11,9,237,5,1,0,1,1,6,5,29,1.0
20742,20742,0,9,237,5,1,0,1,1,23,8,29,1.0
20743,20743,2,9,237,5,1,0,1,1,2,8,29,1.0
20744,20744,10,3,44,15,1,0,1,1,3,7,40,1.0
20745,20745,2,3,341,5,1,0,0,1,3,9,29,1.0
20746,20746,0,3,205,15,1,0,1,1,3,2,36,1.0
20747,20747,2,9,237,5,1,0,1,1,3,8,29,1.0
20748,20748,0,3,44,15,1,0,1,1,3,8,36,1.0
20749,20749,0,3,44,15,1,0,1,1,3,6,40,1.0
20750,20750,2,9,237,5,1,0,1,1,5,8,29,1.0
20751,20751,2,9,237,5,1,0,1,1,20,6,29,1.0
20752,20752,2,9,237,5,1,0,1,1,5,4,29,1.0
20753,20753,2,3,341,15,1,0,1,1,3,2,40,1.0
20754,20754,1,3,44,5,1,0,1,1,10,9,29,1.0
20755,20755,0,3,205,15,1,0,1,1,3,2,13,1.0
20756,20756,14,2,187,3,0,0,1,1,3,4,45,1.0
20757,20757,5,3,44,15,1,0,1,1,3,7,36,1.0
20758,20758,2,9,237,5,1,0,1,1,2,9,29,1.0
20759,20759,0,3,44,5,1,0,1,1,3,8,29,1.0
20760,20760,2,3,341,5,1,0,1,1,10,9,29,1.0
20761,20761,15,9,95,5,1,0,1,1,2,4,29,1.0
20762,20762,2,9,237,5,1,0,1,1,2,2,29,1.0
20763,20763,2,9,237,5,0,0,1,1,5,9,29,1.0
20764,20764,0,3,44,5,1,0,1,1,3,7,29,1.0
20765,20765,2,9,95,15,1,0,1,1,3,7,13,1.0
20766,20766,5,9,197,5,1,0,1,1,11,4,29,1.0
20767,20767,2,9,237,5,0,0,1,1,10,9,29,1.0
20768,20768,2,3,98,5,1,0,1,1,10,4,29,1.0
20769,20769,0,0,91,15,1,0,0,3,5,4,10,1.0
20770,20770,2,3,44,15,1,0,0,1,5,6,36,1.0
20771,20771,15,9,95,5,1,0,1,1,4,8,29,1.0
20772,20772,0,9,237,5,1,0,1,1,2,7,29,1.0
20773,20773,2,3,341,15,1,0,1,1,3,4,36,1.0
20774,20774,0,3,44,15,1,0,1,1,3,4,13,1.0
20775,20775,0,9,95,5,1,0,1,1,32,4,29,1.0
20776,20776,0,2,148,15,1,0,1,1,3,7,13,1.0
20777,20777,0,19,312,15,1,0,0,1,0,8,13,1.0
20778,20778,2,3,44,5,1,0,1,1,10,0,29,1.0
20779,20779,13,3,341,5,1,0,1,1,21,7,29,1.0
20780,20780,2,9,237,5,1,0,1,1,5,9,29,1.0
20781,20781,2,9,95,5,1,0,1,1,5,3,29,1.0
20782,20782,2,9,237,5,1,0,1,1,3,9,29,1.0
20783,20783,2,9,95,5,1,0,0,1,3,8,29,1.0
20784,20784,2,9,237,5,0,0,1,1,3,9,29,1.0
20785,20785,1,19,80,3,1,0,1,1,3,4,45,1.0
20786,20786,11,3,54,15,1,0,1,1,3,2,10,1.0
20787,20787,5,3,341,5,1,0,1,1,11,7,29,1.0
20788,20788,2,9,237,5,1,0,1,1,2,9,29,1.0
20789,20789,2,3,44,5,1,0,1,1,10,8,29,1.0
20790,20790,0,8,141,15,1,0,1,3,3,6,13,1.0
20791,20791,2,3,341,15,1,0,0,1,3,6,36,1.0
20792,20792,0,9,237,5,1,0,1,1,5,7,29,1.0
20793,20793,2,3,44,15,1,0,1,1,3,6,40,1.0
20794,20794,2,3,341,5,1,0,0,1,3,3,29,1.0
20795,20795,0,8,7,15,1,0,1,1,3,4,13,1.0
20796,20796,2,8,298,15,1,0,1,1,3,4,36,1.0
20797,20797,2,9,95,15,1,0,1,1,3,8,13,1.0
20798,20798,11,9,197,5,1,0,0,1,5,4,29,1.0
20799,20799,2,3,341,5,1,0,0,1,3,3,29,1.0
20800,20800,0,3,44,15,1,0,1,1,3,6,40,1.0
20801,20801,1,3,98,5,1,0,1,1,20,4,29,1.0
20802,20802,2,9,95,5,1,0,1,1,3,9,29,1.0
20803,20803,0,3,44,15,1,0,1,1,3,4,13,1.0
20804,20804,5,9,95,15,1,0,1,1,3,9,40,1.0
20805,20805,2,3,44,5,1,0,1,1,5,9,29,1.0
20806,20806,2,9,237,5,1,0,1,1,2,8,29,1.0
20807,20807,2,9,237,5,1,0,1,1,5,9,29,1.0
20808,20808,5,9,237,15,1,0,0,3,3,9,36,1.0
20809,20809,1,3,11,15,1,0,1,1,3,9,36,1.0
20810,20810,0,9,237,15,1,0,1,1,3,7,36,1.0
20811,20811,0,3,44,15,1,0,0,4,5,7,10,1.0
20812,20812,2,3,44,5,1,0,1,1,5,6,29,1.0
20813,20813,2,9,237,5,1,0,1,1,2,4,29,1.0
20814,20814,2,3,44,5,1,0,1,1,3,8,29,1.0
20815,20815,2,9,237,5,1,0,1,1,2,9,29,1.0
20816,20816,2,3,98,5,1,0,1,1,10,1,29,1.0
20817,20817,2,9,237,5,1,0,1,1,2,9,29,1.0
20818,20818,10,3,44,5,1,0,1,1,38,4,29,1.0
20819,20819,2,9,237,5,1,0,1,1,2,1,29,1.0
20820,20820,1,3,44,15,1,0,1,1,3,6,36,1.0
20821,20821,0,3,44,5,1,0,1,1,5,6,29,1.0
20822,20822,2,3,341,15,1,0,1,1,3,6,10,1.0
20823,20823,2,3,44,15,1,0,1,1,3,7,40,1.0
20824,20824,0,3,44,15,1,0,1,1,3,2,36,1.0
20825,20825,0,3,44,5,1,0,1,1,5,6,29,1.0
20826,20826,2,9,237,5,1,0,1,1,10,9,29,1.0
20827,20827,0,9,237,5,1,0,1,1,2,2,29,1.0
20828,20828,1,3,98,15,1,0,1,1,3,4,13,1.0
20829,20829,0,3,44,5,1,0,1,1,3,7,29,1.0
20830,20830,0,9,197,15,1,0,1,1,0,4,36,1.0
20831,20831,2,3,44,5,1,0,1,1,5,8,29,1.0
20832,20832,0,3,44,5,1,0,1,1,10,0,29,1.0
20833,20833,2,9,237,5,1,0,1,1,2,9,29,1.0
20834,20834,2,9,237,5,1,0,1,1,10,0,29,1.0
20835,20835,0,9,237,5,1,0,1,1,5,0,29,1.0
20836,20836,10,3,44,15,1,0,1,1,3,4,13,1.0
20837,20837,2,9,237,5,1,0,1,1,5,9,29,1.0
20838,20838,2,9,237,5,1,0,1,1,5,0,29,1.0
20839,20839,5,3,341,15,1,0,0,1,3,3,13,1.0
20840,20840,5,3,44,15,1,0,1,1,3,6,37,1.0
20841,20841,1,9,197,15,1,0,1,1,3,6,36,1.0
20842,20842,2,9,237,5,1,0,1,1,5,6,29,1.0
20843,20843,2,9,237,5,1,0,1,1,5,8,29,1.0
20844,20844,5,5,317,15,1,0,1,3,3,6,40,1.0
20845,20845,5,3,98,15,1,0,1,1,3,8,40,1.0
20846,20846,2,9,237,5,1,0,1,1,5,0,29,1.0
20847,20847,5,3,44,5,1,0,1,1,10,8,29,1.0
20848,20848,0,9,237,5,1,0,1,1,6,7,29,1.0
20849,20849,0,9,197,15,1,0,1,1,0,4,13,1.0
20850,20850,0,3,44,5,1,0,1,1,20,8,29,1.0
20851,20851,1,19,312,15,1,0,1,1,3,6,13,1.0
20852,20852,0,9,197,15,1,0,1,1,0,7,13,1.0
20853,20853,5,19,80,15,1,0,0,1,5,9,36,1.0
20854,20854,2,9,237,5,1,0,1,1,2,9,29,1.0
20855,20855,0,3,44,15,1,0,1,1,3,9,36,1.0
20856,20856,2,3,341,5,1,0,0,1,5,7,29,1.0
20857,20857,2,9,237,5,1,0,1,1,10,8,29,1.0
20858,20858,2,9,237,5,1,0,1,1,2,0,29,1.0
20859,20859,14,0,91,15,1,0,1,1,0,6,37,1.0
20860,20860,0,9,325,15,1,0,1,1,3,7,36,1.0
20861,20861,1,11,245,15,0,0,1,1,3,2,13,1.0
20862,20862,1,3,44,5,1,0,1,1,30,2,29,1.0
20863,20863,2,9,237,5,1,0,1,1,3,8,29,1.0
20864,20864,2,9,237,15,1,0,1,1,3,6,36,1.0
20865,20865,0,3,44,5,1,0,1,1,5,9,29,1.0
20866,20866,0,3,44,3,1,0,1,1,3,4,26,1.0
20867,20867,2,9,237,5,1,0,1,1,5,8,29,1.0
20868,20868,15,9,95,5,1,0,1,1,4,4,29,1.0
20869,20869,0,9,237,5,1,0,1,1,2,7,29,1.0
20870,20870,0,3,44,5,1,0,1,1,3,9,29,1.0
20871,20871,0,3,44,15,1,0,0,1,0,7,13,1.0
20872,20872,2,9,128,15,1,0,1,1,3,2,40,1.0
20873,20873,0,3,44,15,1,0,1,1,3,6,36,1.0
20874,20874,2,9,237,5,1,0,1,1,5,9,29,1.0
20875,20875,0,3,44,15,1,0,1,1,3,8,36,1.0
20876,20876,2,9,237,5,1,0,1,1,2,9,29,1.0
20877,20877,2,3,44,5,1,0,1,1,5,8,29,1.0
20878,20878,5,9,325,15,1,0,1,1,3,4,13,1.0
20879,20879,5,3,44,15,1,0,1,1,3,2,13,1.0
20880,20880,2,9,237,5,1,0,1,1,5,8,29,1.0
20881,20881,2,3,341,5,1,0,0,1,5,0,29,1.0
20882,20882,2,3,44,5,1,0,1,1,5,9,29,1.0
20883,20883,0,9,237,15,1,0,1,1,4,2,40,1.0
20884,20884,1,3,44,5,1,0,1,1,10,7,29,1.0
20885,20885,2,3,341,15,1,0,1,1,3,6,40,1.0
20886,20886,2,3,44,15,1,0,0,1,5,6,13,1.0
20887,20887,0,3,44,5,1,0,1,1,5,9,29,1.0
20888,20888,2,3,44,5,1,0,1,3,10,9,29,1.0
20889,20889,5,9,237,5,1,0,1,1,20,8,29,1.0
20890,20890,0,9,237,5,1,0,0,1,5,0,29,1.0
20891,20891,2,9,237,5,1,0,1,1,2,9,29,1.0
20892,20892,0,3,223,15,1,0,1,1,0,6,36,1.0
20893,20893,11,19,104,3,1,0,1,1,3,4,28,1.0
20894,20894,2,3,44,5,1,0,1,1,3,4,29,1.0
20895,20895,0,2,140,15,1,0,1,1,3,2,13,1.0
20896,20896,2,9,95,5,1,0,1,1,10,9,29,1.0
20897,20897,2,3,98,5,1,0,1,1,10,0,29,1.0
20898,20898,2,9,237,5,1,0,1,1,10,9,29,1.0
20899,20899,10,3,44,15,1,0,1,1,3,7,36,1.0
20900,20900,1,5,317,15,0,0,0,1,8,2,13,1.0
20901,20901,2,9,237,5,1,0,1,1,10,9,29,1.0
20902,20902,5,9,95,5,1,0,1,1,11,7,29,1.0
20903,20903,0,9,237,5,1,0,1,1,3,8,29,1.0
20904,20904,2,3,44,5,1,0,1,1,5,9,29,1.0
20905,20905,2,9,197,5,1,0,0,1,5,9,29,1.0
20906,20906,10,9,68,5,1,0,1,1,10,8,29,1.0
20907,20907,0,3,44,15,1,0,1,1,3,6,13,1.0
20908,20908,2,9,237,5,1,0,1,1,2,9,29,1.0
20909,20909,2,9,237,5,1,0,1,1,5,9,29,1.0
20910,20910,2,8,114,15,1,0,1,1,3,4,13,1.0
20911,20911,0,3,44,5,1,0,1,1,5,6,29,1.0
20912,20912,1,3,44,5,1,0,1,1,10,6,29,1.0
20913,20913,0,9,237,5,1,0,1,1,3,9,29,1.0
20914,20914,0,3,44,5,1,0,1,1,3,7,29,1.0
20915,20915,0,8,141,15,1,0,1,1,0,0,13,1.0
20916,20916,2,9,237,5,1,0,1,1,5,0,29,1.0
20917,20917,5,3,44,5,1,0,1,1,16,8,29,1.0
20918,20918,2,9,237,5,1,0,1,1,3,7,29,1.0
20919,20919,10,3,44,15,1,0,1,1,4,9,36,1.0
20920,20920,2,3,341,15,0,0,1,1,3,6,13,1.0
20921,20921,5,3,44,15,1,0,1,1,3,6,13,1.0
20922,20922,0,3,44,5,1,0,1,1,3,8,29,1.0
20923,20923,2,9,237,5,1,0,1,1,3,8,29,1.0
20924,20924,2,9,237,5,1,0,1,1,3,9,29,1.0
20925,20925,5,9,237,15,1,0,1,1,3,9,40,1.0
20926,20926,11,3,44,15,1,0,1,1,3,8,40,1.0
20927,20927,0,3,44,15,1,0,1,1,3,7,40,1.0
20928,20928,2,9,237,5,1,0,1,1,10,8,29,1.0
20929,20929,2,9,237,5,1,0,1,1,2,6,29,1.0
20930,20930,1,2,86,15,1,0,1,1,0,2,13,1.0
20931,20931,2,9,237,5,1,0,1,1,2,8,29,1.0
20932,20932,2,3,341,5,1,0,0,1,3,7,29,1.0
20933,20933,2,3,341,15,1,0,1,1,3,2,40,1.0
20934,20934,0,3,329,15,1,0,1,1,4,9,36,1.0
20935,20935,5,3,44,15,1,0,1,1,3,8,36,1.0
20936,20936,2,9,237,5,0,0,1,1,5,7,29,1.0
20937,20937,2,9,237,5,1,0,1,1,2,9,29,1.0
20938,20938,5,3,341,15,1,0,1,1,3,6,13,1.0
20939,20939,0,9,197,15,1,0,1,1,0,4,13,1.0
20940,20940,2,3,44,5,1,0,0,1,5,6,29,1.0
20941,20941,2,9,237,5,1,0,0,1,5,0,29,1.0
20942,20942,2,9,237,5,1,0,1,1,2,2,29,1.0
20943,20943,0,3,244,15,1,0,0,1,3,6,13,1.0
20944,20944,2,9,237,5,1,0,1,1,5,7,29,1.0
20945,20945,2,9,237,5,1,0,1,1,5,0,29,1.0
20946,20946,0,3,44,15,1,0,1,1,3,8,13,1.0
20947,20947,0,9,237,15,1,0,1,1,0,6,13,1.0
20948,20948,10,9,207,5,1,0,1,1,10,7,29,1.0
20949,20949,2,3,44,5,1,0,1,1,10,0,29,1.0
20950,20950,0,9,237,5,0,0,1,1,10,9,29,1.0
20951,20951,0,9,95,5,0,0,1,1,3,9,29,1.0
20952,20952,2,9,237,5,1,0,0,1,5,8,29,1.0
20953,20953,10,3,44,15,1,0,1,1,3,7,13,1.0
20954,20954,2,9,237,5,1,0,1,1,10,1,29,1.0
20955,20955,15,9,95,15,1,0,1,1,3,6,36,1.0
20956,20956,0,9,237,5,1,0,1,1,1,5,29,1.0
20957,20957,0,19,316,15,1,0,1,1,3,2,40,1.0
20958,20958,13,3,44,5,1,0,1,1,6,8,29,1.0
20959,20959,2,3,341,5,1,0,0,1,1,3,29,1.0
20960,20960,0,3,98,5,1,0,1,1,10,7,29,1.0
20961,20961,11,2,214,3,1,0,1,1,3,4,45,1.0
20962,20962,2,9,237,5,1,0,1,1,2,9,29,1.0
20963,20963,5,9,95,3,1,0,1,1,3,4,3,1.0
20964,20964,2,9,237,5,0,0,1,1,3,9,29,1.0
20965,20965,2,3,44,5,1,0,1,1,10,9,29,1.0
20966,20966,5,9,237,5,1,0,1,1,5,7,29,1.0
20967,20967,2,9,237,5,1,0,1,1,2,9,29,1.0
20968,20968,14,19,312,15,1,0,1,1,0,6,13,1.0
20969,20969,2,9,237,5,1,0,1,1,2,7,29,1.0
20970,20970,14,3,98,15,1,0,1,1,0,0,37,1.0
20971,20971,2,3,44,15,1,0,1,1,3,3,40,1.0
20972,20972,0,3,205,10,1,0,0,4,3,4,50,1.0
20973,20973,13,3,341,3,1,0,1,1,3,4,45,1.0
20974,20974,2,9,237,5,1,0,1,1,15,6,29,1.0
20975,20975,2,9,237,5,1,0,1,1,3,7,29,1.0
20976,20976,0,3,36,3,1,0,1,1,3,4,45,1.0
20977,20977,1,3,54,5,1,0,1,1,10,4,29,1.0
20978,20978,2,9,237,5,1,0,1,1,3,8,29,1.0
20979,20979,10,3,44,5,1,0,0,1,3,4,29,1.0
20980,20980,10,3,44,15,1,0,0,1,5,6,40,1.0
20981,20981,0,3,44,5,1,0,1,1,3,9,29,1.0
20982,20982,2,3,44,5,1,0,1,1,2,9,29,1.0
20983,20983,1,3,44,3,1,0,1,1,3,4,28,1.0
20984,20984,2,9,237,5,1,0,1,1,2,9,29,1.0
20985,20985,0,9,207,5,1,0,1,1,10,5,29,1.0
20986,20986,2,3,341,5,1,0,1,1,5,0,29,1.0
20987,20987,0,3,44,5,1,0,1,1,3,8,29,1.0
20988,20988,5,3,44,15,1,0,1,1,3,7,36,1.0
20989,20989,0,19,312,15,1,0,1,1,3,8,40,1.0
20990,20990,2,3,98,5,1,0,1,1,10,8,29,1.0
20991,20991,0,9,237,15,1,0,1,1,0,6,13,1.0
20992,20992,5,3,44,5,1,0,1,1,10,8,29,1.0
20993,20993,13,3,44,15,1,0,0,1,3,6,13,1.0
20994,20994,2,9,237,5,1,0,0,1,5,0,29,1.0
20995,20995,10,9,197,15,1,0,1,1,0,7,36,1.0
20996,20996,2,9,237,5,1,0,1,1,5,9,29,1.0
20997,20997,1,19,312,15,1,0,1,1,0,8,13,1.0
20998,20998,2,3,44,5,1,0,1,1,10,9,29,1.0
20999,20999,2,3,44,15,1,0,1,1,3,7,40,1.0
21000,21000,1,3,143,15,1,0,1,1,0,8,13,1.0
21001,21001,2,3,44,5,1,0,0,1,5,8,29,1.0
21002,21002,2,9,237,5,1,0,1,1,2,0,29,1.0
21003,21003,2,9,237,5,1,0,1,1,3,7,29,1.0
21004,21004,15,9,95,5,1,0,0,1,2,6,29,1.0
21005,21005,2,8,141,15,1,0,1,1,3,4,37,1.0
21006,21006,0,3,44,15,1,0,1,1,3,8,13,1.0
21007,21007,11,3,44,5,1,0,0,1,10,8,29,1.0
21008,21008,14,2,224,15,1,0,1,1,0,2,13,1.0
21009,21009,0,3,44,15,1,0,1,3,3,6,36,1.0
21010,21010,0,9,237,15,1,0,1,1,3,6,36,1.0
21011,21011,1,3,44,5,1,0,1,1,3,8,29,1.0
21012,21012,2,3,98,5,1,0,1,1,10,7,29,1.0
21013,21013,0,3,44,15,1,0,1,1,3,6,40,1.0
21014,21014,5,3,44,5,1,0,1,1,10,4,29,1.0
21015,21015,2,9,237,5,1,0,1,1,3,0,29,1.0
21016,21016,2,9,237,5,1,0,1,1,5,8,29,1.0
21017,21017,2,3,341,15,1,0,1,1,3,6,36,1.0
21018,21018,0,9,237,15,1,0,1,1,3,6,36,1.0
21019,21019,5,3,44,15,1,0,1,1,3,6,13,1.0
21020,21020,1,19,312,15,1,0,1,1,3,7,36,1.0
21021,21021,10,3,44,5,1,0,1,1,6,8,29,1.0
21022,21022,2,9,237,5,1,0,1,1,2,9,29,1.0
21023,21023,2,3,341,5,1,0,0,1,5,9,29,1.0
21024,21024,2,9,95,5,1,0,1,1,3,9,29,1.0
21025,21025,0,9,237,5,0,0,1,1,0,7,29,1.0
21026,21026,2,3,44,5,1,0,1,1,10,7,29,1.0
21027,21027,2,9,237,5,1,0,1,1,3,9,29,1.0
21028,21028,13,3,44,5,1,0,1,1,2,4,29,1.0
21029,21029,0,9,237,3,1,0,1,1,3,4,28,1.0
21030,21030,13,3,44,15,1,0,1,1,3,7,13,1.0
21031,21031,13,3,44,5,1,0,1,3,15,7,29,1.0
21032,21032,2,9,237,5,1,0,1,1,3,8,29,1.0
21033,21033,0,3,44,15,1,0,1,3,3,8,40,1.0
21034,21034,0,3,44,15,1,0,0,1,0,6,13,1.0
21035,21035,0,19,316,15,1,0,1,1,3,2,36,1.0
21036,21036,2,3,44,5,1,0,1,1,5,6,29,1.0
21037,21037,2,3,44,5,1,0,1,1,5,3,29,1.0
21038,21038,2,9,237,5,1,0,1,1,3,9,29,1.0
21039,21039,1,3,44,5,1,0,1,1,3,8,29,1.0
21040,21040,0,9,237,15,1,0,1,1,3,7,36,1.0
21041,21041,2,9,237,5,1,0,1,1,2,6,29,1.0
21042,21042,2,9,237,5,1,0,1,1,4,7,29,1.0
21043,21043,5,9,95,5,1,0,1,1,29,7,29,1.0
21044,21044,2,3,44,5,1,0,1,1,5,6,29,1.0
21045,21045,0,9,95,3,1,0,1,1,3,4,3,1.0
21046,21046,0,3,205,15,1,0,1,1,0,3,13,1.0
21047,21047,2,9,237,5,1,0,1,1,2,8,29,1.0
21048,21048,2,9,237,5,1,0,1,1,2,9,29,1.0
21049,21049,0,3,19,3,1,0,1,1,3,4,28,1.0
21050,21050,1,0,91,15,1,0,1,1,3,9,36,1.0
21051,21051,0,9,237,5,1,0,0,1,5,0,29,1.0
21052,21052,0,0,91,15,1,0,0,3,3,4,36,1.0
21053,21053,0,3,44,15,1,0,1,1,5,8,40,1.0
21054,21054,2,9,237,5,1,0,1,1,2,8,29,1.0
21055,21055,15,9,95,5,1,0,1,1,19,2,29,1.0
21056,21056,2,9,237,5,0,0,1,1,3,9,29,1.0
21057,21057,0,3,44,5,1,0,1,1,5,8,29,1.0
21058,21058,0,3,44,5,1,0,1,1,10,7,29,1.0
21059,21059,0,9,237,12,1,0,0,3,3,6,14,1.0
21060,21060,10,3,44,15,1,0,1,1,3,6,37,1.0
21061,21061,0,3,205,3,0,0,1,1,3,4,3,1.0
21062,21062,2,9,237,5,1,0,1,1,5,6,29,1.0
21063,21063,5,3,44,15,1,0,0,1,4,6,10,1.0
21064,21064,2,9,237,5,1,0,1,1,6,8,29,1.0
21065,21065,2,9,237,5,1,0,1,1,2,8,29,1.0
21066,21066,10,3,44,5,1,0,1,1,10,3,29,1.0
21067,21067,2,3,341,5,1,0,0,1,3,8,29,1.0
21068,21068,1,3,54,5,1,0,1,1,2,6,29,1.0
21069,21069,2,3,98,5,1,0,1,1,10,0,29,1.0
21070,21070,0,3,44,15,1,1,0,1,0,7,13,1.0
21071,21071,2,3,44,5,1,0,1,1,5,9,29,1.0
21072,21072,0,9,128,5,1,0,1,1,13,3,29,1.0
21073,21073,0,8,141,3,1,0,1,1,3,4,45,1.0
21074,21074,10,3,44,15,0,0,1,1,3,3,13,1.0
21075,21075,5,9,237,5,1,0,1,1,3,8,29,1.0
21076,21076,2,9,197,15,1,0,1,1,3,2,40,1.0
21077,21077,0,19,80,15,1,0,1,1,3,7,40,1.0
21078,21078,10,3,44,5,1,0,1,1,30,6,29,1.0
21079,21079,2,9,237,5,1,0,1,1,3,9,29,1.0
21080,21080,2,9,237,5,1,0,0,1,5,8,29,1.0
21081,21081,0,3,44,15,1,0,1,1,3,7,36,1.0
21082,21082,1,3,341,5,1,0,1,1,5,4,29,1.0
21083,21083,0,19,312,15,1,0,1,1,0,9,10,1.0
21084,21084,2,3,98,5,1,0,1,1,10,8,29,1.0
21085,21085,2,9,237,5,1,0,1,1,3,9,29,1.0
21086,21086,0,3,44,3,1,0,1,1,3,4,28,1.0
21087,21087,2,3,44,5,1,0,1,1,2,3,29,1.0
21088,21088,14,9,237,5,1,0,0,1,3,9,29,1.0
21089,21089,11,3,44,5,0,0,1,1,10,9,29,1.0
21090,21090,11,19,312,15,1,0,1,1,3,7,10,1.0
21091,21091,0,9,237,15,1,0,1,3,3,4,36,1.0
21092,21092,2,9,237,5,1,0,1,1,2,9,29,1.0
21093,21093,2,9,237,5,1,0,1,1,5,0,29,1.0
21094,21094,2,9,95,15,1,0,1,1,3,6,13,1.0
21095,21095,14,19,312,15,1,0,0,1,0,7,13,1.0
21096,21096,2,3,44,5,1,0,1,1,3,6,29,1.0
21097,21097,0,3,44,15,1,0,1,1,0,4,13,1.0
