0,1,2,3,4,5,6,7,8,9,10,11,12,13
11992,8747,5,0,72,4,1,0,1,1,3,10,2,0
7829,3500,14,3,341,15,1,0,1,1,0,2000,36,1
11993,12846,2,0,249,4,1,0,0,1,3,15,2,0
10650,4510,2,3,341,5,1,0,0,1,1,10,29,1
11994,10931,14,11,39,5,1,0,0,1,3,20,22,0
9550,9183,0,3,205,3,0,0,1,1,0,0,45,1
11996,10493,2,11,211,4,1,0,1,1,2,10,2,0
1546,4959,2,9,237,5,1,0,1,1,5,10,29,1
11997,8662,5,0,249,15,0,0,0,1,0,100,13,0
8753,8772,0,3,44,15,1,1,1,1,3,5007,36,1
11998,4489,5,5,58,15,1,0,1,1,0,1000,10,0
11901,10090,2,3,44,5,1,0,1,1,10,36000,29,1
11999,7677,13,0,91,4,1,0,1,1,5,30,2,0
10976,6865,2,9,237,5,1,0,1,1,2,150100,29,1
12000,4932,1,6,134,15,1,0,0,1,5,10,37,0
575,11830,11,3,54,15,1,0,1,1,0,60,10,1
12001,8705,2,0,112,4,1,0,0,1,2,10,2,0
4477,5789,0,19,316,15,1,0,1,1,3,100,36,1
12002,8781,13,0,91,15,0,0,0,1,6,50,10,0
8283,9549,0,3,44,5,1,0,1,1,5,180000,29,1
12003,2563,5,0,91,15,1,0,0,1,5,50,40,0
6817,14815,0,3,44,15,1,0,1,1,0,2000,37,1
12004,6041,15,0,91,4,1,0,1,1,3,10,2,0
9947,13526,2,9,237,5,1,0,0,1,5,10,29,1
12005,12712,13,0,309,4,1,0,0,1,3,10,2,0
14593,7102,0,3,44,15,1,0,1,1,0,4000,36,1
12006,1313,6,5,58,0,1,0,0,4,0,1800,47,0
4542,8349,1,3,44,5,1,0,1,1,0,11500,29,1
12007,7138,5,11,136,15,1,0,0,1,5,50,37,0
7170,12321,0,3,311,15,1,1,1,1,3,100,36,1
12008,12811,6,5,123,15,1,0,1,1,2,158,13,0
10703,9941,2,3,19,3,1,0,1,1,0,0,3,1
12009,3384,2,0,249,15,1,0,0,1,2,10,37,0
8250,11123,2,11,165,15,1,0,0,3,0,100,13,1
12010,12120,13,5,317,15,1,0,1,1,0,500,36,0
11764,13980,2,3,44,15,1,0,1,1,0,3000,40,1
12011,1083,5,0,91,4,1,0,1,1,5,50,2,0
14682,13789,5,3,44,5,1,0,1,1,40,595,29,1
12012,5372,13,11,165,15,1,0,1,1,3,10,37,0
3969,8004,2,8,141,15,1,0,1,1,0,500,37,1
12013,5893,13,0,91,15,1,0,0,1,13,1000,13,0
4047,12940,0,3,44,15,1,0,1,1,3,2000,40,1
12014,10752,2,5,281,15,1,0,0,1,1,500,37,0
3775,11459,2,9,237,5,1,0,0,1,5,10,29,1
12015,9078,11,10,110,15,1,0,0,1,3,10,37,0
11637,12808,2,3,44,5,1,0,1,1,10,2500,29,1
12016,14834,13,5,281,15,1,0,0,1,2,100,37,0
11624,9285,5,2,198,3,1,0,1,1,0,0,28,1
12017,4853,2,6,134,15,1,0,0,1,0,50,37,0
8903,11619,2,9,237,5,1,0,1,1,5,555535,29,1
12019,6304,2,5,123,15,1,0,0,1,1,500,13,0
9251,10112,0,3,44,3,1,0,1,1,0,0,28,1
12020,6967,13,3,19,15,1,0,1,1,0,100,37,0
7176,274,0,3,44,5,1,0,1,1,3,1000,29,1
12021,8604,5,5,123,15,1,0,0,3,0,100,37,0
6061,3950,2,3,341,15,0,0,1,1,3,1000,36,1
12022,4525,2,0,249,4,0,0,0,1,4,20,2,0
5504,13838,2,9,237,5,1,0,1,1,5,10,29,1
12023,13091,2,5,123,15,1,0,0,1,2,500,36,0
1761,1301,2,9,237,15,1,0,1,1,0,1000,36,1
12024,9375,14,0,72,4,0,0,1,1,5,20,2,0
11155,12722,2,9,237,5,1,0,1,1,7,2000,29,1
12025,4845,5,5,58,15,1,0,0,1,5,100,13,0
821,3084,2,9,237,5,1,0,1,1,5,240000,29,1
12026,10749,0,0,249,4,1,0,0,1,1,11,2,0
3732,2367,13,3,44,15,1,0,0,1,0,1000,13,1
12027,4189,5,12,271,15,1,0,1,3,0,100,10,0
2350,7541,11,19,104,3,1,0,1,1,0,0,28,1
12028,7945,13,5,233,15,1,0,0,1,5,1000,13,0
9435,8665,15,11,263,15,1,0,0,3,0,500,36,1
12029,12480,10,11,286,15,1,0,0,1,0,200,37,0
13564,8067,0,3,341,3,1,0,1,1,3,0,28,1
12030,4128,13,5,123,15,0,0,0,1,2,5,37,0
9111,671,0,3,31,15,1,0,0,1,5,20000,40,1
12031,6502,14,5,123,15,1,0,0,1,13,100,13,0
10694,14166,0,19,312,15,1,0,0,4,5,3000,13,1
12032,11701,14,0,249,4,1,0,0,1,7,50,2,0
9918,5825,0,9,237,15,1,0,1,1,0,2000,13,1
12033,2692,2,5,17,15,1,0,1,1,0,500,13,0
7885,7303,15,9,95,15,1,0,1,1,0,2000,40,1
12034,12098,2,0,72,15,1,0,0,1,5,95,13,0
5133,9749,0,9,237,15,1,0,1,3,3,500,36,1
12035,6783,6,5,233,15,0,0,0,1,10,500,13,0
559,10600,2,9,237,5,1,0,1,1,3,100100,29,1
12036,13052,14,5,20,15,1,0,1,1,0,100,13,0
3566,9270,0,3,44,5,1,0,1,1,3,240100,29,1
12037,9714,5,11,30,4,1,0,0,1,3,15,2,0
10370,11632,2,9,237,5,1,0,1,1,2,6555,29,1
12038,1221,1,5,115,5,1,0,0,3,6,10,22,0
12684,4880,2,3,44,15,1,0,0,1,0,5000,36,1
12039,13058,1,0,337,4,1,0,0,1,2,10,2,0
13750,13940,2,3,98,5,1,0,1,1,10,252175,29,1
12040,1320,10,11,63,15,1,0,0,1,6,500,37,0
7820,4108,2,9,237,5,1,0,1,1,2,200000,29,1
12041,5364,2,0,72,4,1,0,1,1,3,10,2,0
8047,12310,0,3,44,5,1,0,1,1,10,180460,29,1
12042,14605,15,0,91,15,1,0,0,1,2,100,37,0
11829,8180,2,9,237,5,1,0,0,1,5,10,29,1
12044,7009,15,0,72,15,1,0,0,1,8,500,36,0
14682,13789,5,3,44,5,1,0,1,1,40,595,29,1
12045,9114,1,14,243,15,1,0,0,1,15,500,37,0
9111,671,0,3,31,15,1,0,0,1,5,20000,40,1
12046,12864,2,0,111,4,1,0,1,1,4,10,2,0
8255,696,2,0,72,15,1,0,1,1,0,100,13,1
12047,9024,1,5,58,15,0,0,1,1,0,4000,13,0
82,14843,0,3,205,15,1,0,1,1,3,50,13,1
12048,13006,0,9,237,15,1,0,1,1,0,100,13,0
14570,13368,2,3,44,5,1,0,1,1,3,60100,29,1
12049,1654,1,14,243,15,1,0,0,1,5,60,37,0
4047,12940,0,3,44,15,1,0,1,1,3,2000,40,1
12050,11649,2,11,165,15,0,0,1,1,0,500,37,0
7936,3759,2,9,237,5,1,0,1,1,2,60000,29,1
12051,11504,13,5,58,15,1,0,1,1,0,100,13,0
8271,4211,0,9,237,5,1,0,1,1,10,150100,29,1
12052,6287,11,0,72,4,1,0,1,1,1,10,2,0
14190,8941,2,9,237,5,1,0,1,1,4,230000,29,1
12053,1093,0,5,58,15,1,0,1,1,0,1000,36,0
465,10685,2,3,44,5,1,0,1,1,10,10,29,1
12054,2607,11,5,25,15,1,0,0,1,5,10,37,0
4956,7413,5,9,237,5,1,0,1,1,0,10000,29,1
12055,9530,5,0,91,4,1,0,0,1,5,10,2,0
13628,9076,5,3,44,15,1,0,1,1,0,5000,13,1
12056,9933,2,0,72,4,0,0,0,1,3,10,2,0
7068,2329,5,5,55,15,1,0,1,1,0,13800,36,1
12057,12861,5,0,309,15,1,0,1,1,2,20,13,0
598,4469,2,9,237,5,1,0,1,1,2,100100,29,1
12058,1822,2,11,30,4,1,0,1,1,4,40,2,0
311,6327,2,3,44,15,1,0,0,1,5,1000,36,1
12059,8866,10,5,83,15,1,0,0,1,6,500,13,0
12111,12725,5,2,196,15,1,0,1,1,0,1000,13,1
12060,3526,13,0,43,15,1,0,0,1,3,100,37,0
13500,7230,2,9,237,5,1,0,1,1,20,230230,29,1
12061,7569,13,11,136,15,1,0,0,1,3,500,13,0
14286,4071,2,3,341,5,1,0,0,1,1,2000,29,1
12062,5925,2,0,129,15,1,0,0,1,2,10,13,0
1383,4641,5,3,341,15,1,0,0,1,3,200,13,1
12063,4672,0,9,237,15,1,0,1,1,0,1000,13,0
11453,4300,0,3,205,5,1,0,1,1,5,30,29,1
12064,197,2,11,39,15,1,0,0,1,5,500,13,0
9149,7353,1,2,159,15,1,0,0,3,0,5000,13,1
12065,6166,13,5,317,15,1,0,0,1,4,100,13,0
5321,9121,14,19,312,15,1,0,1,1,0,1000,10,1
12066,4323,5,5,67,15,0,0,1,1,0,100,10,0
13007,11548,2,9,237,5,1,0,1,1,5,38200,29,1
12067,4805,2,5,123,15,1,0,0,1,3,500,13,0
14118,12398,0,3,341,3,1,0,1,1,3,0,28,1
12068,8875,11,0,309,15,1,0,0,1,4,50,13,0
11155,12722,2,9,237,5,1,0,1,1,7,2000,29,1
12069,3852,1,0,72,4,1,0,1,1,2,10,2,0
106,7086,5,3,44,15,1,0,1,1,0,5000,36,1
12070,1039,11,0,72,15,1,0,0,1,3,500,13,0
7054,10648,1,2,257,15,1,0,1,1,0,100,13,1
12071,12043,13,5,123,15,1,0,0,1,3,100,13,0
11155,12722,2,9,237,5,1,0,1,1,7,2000,29,1
12072,7311,14,0,72,4,1,0,1,1,10,50,2,0
7713,6458,0,9,237,15,1,0,1,1,0,112000,36,1
12073,5393,2,0,337,4,1,0,1,1,2,20,2,0
7407,10589,0,19,104,15,1,0,1,1,3,30,37,1
12074,6517,2,11,165,15,1,0,0,1,2,200,13,0
2802,839,2,9,237,5,1,0,1,1,3,200000,29,1
12075,12452,1,11,30,4,1,0,0,1,3,30,2,0
335,6924,2,3,341,15,1,0,1,1,0,500,36,1
12077,4903,0,0,40,4,0,0,0,1,5,50,2,0
10555,11876,2,9,237,5,1,0,1,1,3,50001,29,1
12079,14386,2,0,72,4,1,0,0,1,2,15,2,0
13769,5254,5,3,341,5,0,0,1,1,7,48100,29,1
12080,6242,2,5,123,15,1,0,0,1,3,100,13,0
7802,1784,2,9,237,5,1,0,1,1,3,1900,29,1
12081,3051,5,0,91,4,1,0,0,1,1,15,2,0
4111,335,2,9,237,5,1,0,1,1,2,230100,29,1
12082,4731,13,5,317,15,1,0,0,3,0,500,13,0
6776,10958,0,9,237,5,1,0,1,1,3,1000,29,1
12083,12223,0,0,40,4,1,0,0,1,40,400,2,0
7945,3038,2,9,237,5,1,0,0,1,3,100050,29,1
12084,2680,1,0,40,5,1,0,0,1,3,300,29,0
1761,1301,2,9,237,15,1,0,1,1,0,1000,36,1
12085,14653,15,5,233,15,1,0,0,1,2,50,13,0
7407,10589,0,19,104,15,1,0,1,1,3,30,37,1
12086,13626,5,5,317,15,1,0,0,3,0,100,37,0
5025,11970,0,19,312,15,1,0,1,1,0,55000,10,1
12087,2273,11,10,110,4,1,0,1,1,3,30,2,0
11801,6219,2,9,95,5,1,0,0,1,1,50000,29,1
12088,2392,10,0,91,15,1,0,0,1,5,200,37,0
13556,772,2,9,237,5,1,0,1,1,2,10,29,1
12089,7385,14,11,245,4,0,0,1,1,3,50,2,0
7319,9803,2,3,44,5,1,0,1,1,5,163300,29,1
12090,14592,10,11,219,12,1,0,0,1,6,600,1,0
14793,12527,0,3,205,15,1,0,1,1,0,100,36,1
12091,13799,14,5,20,15,1,0,0,1,0,50,13,0
7408,901,2,9,197,5,1,0,0,1,3,3100,29,1
12092,6679,13,11,165,15,1,0,1,1,3,120,13,0
9460,7448,0,3,44,15,1,0,1,1,3,18815,36,1
12093,11919,5,5,317,15,0,0,0,1,0,100,37,0
8001,10340,1,3,44,15,1,0,0,1,3,138950,36,1
12094,4883,11,5,67,15,1,0,0,1,2,2600,13,0
7635,6643,0,3,341,3,1,0,1,1,3,0,28,1
12095,14616,10,0,72,4,1,0,1,1,1,10,2,0
9777,5457,0,3,205,3,1,0,1,1,3,0,52,1
12096,6054,2,5,175,15,1,0,1,1,0,500,37,0
4962,2149,2,9,197,15,1,0,1,1,0,100,40,1
12097,2752,5,0,72,4,1,0,1,1,1,20,2,0
8208,3928,1,3,44,15,1,0,1,1,0,20000,36,1
12098,3497,2,0,309,15,1,0,1,1,0,500,13,0
4956,7413,5,9,237,5,1,0,1,1,0,10000,29,1
12099,9541,1,11,165,15,1,0,0,1,5,100,37,0
3784,6089,10,9,197,15,1,0,1,1,0,5000,36,1
12100,10346,2,2,224,15,1,0,1,1,0,50,37,0
10154,68,1,9,95,5,1,0,1,1,2,760,29,1
12101,1651,2,5,50,15,1,0,0,1,0,10,13,0
11129,1534,14,3,98,15,1,0,0,1,0,500,13,1
12102,5126,14,0,249,4,1,0,0,1,2,10,2,0
13363,1866,0,3,44,15,1,0,1,1,3,100,13,1
12103,4444,2,5,123,15,1,0,0,1,2,500,13,0
5891,1751,0,3,44,5,1,0,1,1,3,2351,29,1
12104,6997,5,5,123,15,1,0,0,3,0,500,37,0
14682,13789,5,3,44,5,1,0,1,1,40,595,29,1
12105,5503,0,9,237,15,1,0,1,1,3,500,13,0
7483,7358,0,3,44,3,1,0,1,1,3,0,28,1
12106,5610,5,5,123,15,1,0,0,1,2,500,37,0
8627,7658,0,3,44,15,1,0,1,1,0,1500,13,1
12107,1807,10,0,91,4,1,0,1,1,1,30,2,0
7803,2526,2,9,237,5,1,0,1,1,5,20005,29,1
12108,1793,5,0,72,15,1,0,0,1,3,30,37,0
3657,13026,2,3,341,5,1,0,1,1,5,10,29,1
12109,8470,13,11,165,15,1,0,0,1,3,100,37,0
4376,13991,2,9,237,5,1,0,1,1,3,31001,29,1
12110,5494,13,11,78,15,1,0,0,1,5,100,13,0
11405,164,2,9,237,5,1,0,0,1,5,10,29,1
12112,1606,15,0,249,4,0,0,1,1,1,10,2,0
10136,8707,13,3,341,5,1,0,1,1,10,500,29,1
12113,14365,2,0,91,4,1,0,0,1,1,10,2,0
13084,3219,2,9,95,5,1,0,0,1,2,10,29,1
12114,4944,5,0,249,4,0,0,1,1,1,10,2,0
14093,11817,0,3,341,15,1,0,1,1,0,500,13,1
12115,2496,5,11,165,15,1,0,0,1,20,100,36,0
13380,5760,2,9,197,5,1,0,0,1,2,100001,29,1
12116,14046,13,5,317,15,1,0,0,1,3,1000,13,0
1010,65,10,3,44,5,1,0,1,1,38,245,29,1
12117,9058,2,0,72,4,1,0,0,1,8,20,2,0
3325,534,5,9,95,3,1,0,1,1,0,0,3,1
12118,3739,6,11,30,4,1,0,1,1,2,10,2,0
8775,1655,5,9,237,5,1,0,0,3,2,61000,29,1
12119,6715,5,0,309,4,0,0,1,1,10,40,2,0
318,13557,15,9,95,5,1,0,1,1,4,22000,29,1
12120,10080,5,0,309,4,1,0,1,1,2,20,2,0
12346,7782,0,9,237,5,1,0,1,1,5,10,29,1
12121,2168,6,0,72,4,0,0,1,1,3,20,2,0
12890,6745,0,3,205,15,1,0,1,1,3,20,13,1
12122,1254,0,0,72,4,1,0,0,1,4,50,2,0
7941,2486,2,3,341,5,1,0,1,1,10,30100,29,1
12123,5662,14,5,123,15,1,0,0,1,3,200,13,0
3408,9601,14,19,312,15,1,0,1,1,0,800,13,1
12124,14152,11,0,121,4,1,0,1,1,1,30,2,0
8859,8021,0,9,95,5,1,0,1,1,5,15650,29,1
12125,14856,2,9,95,5,1,0,0,1,2,50530,29,0
14413,6008,0,3,44,5,1,0,1,1,5,8450,29,1
12126,4291,10,5,317,15,1,0,0,1,5,50,37,0
11464,13018,0,3,44,15,1,0,1,1,3,5000,40,1
12127,12352,0,16,28,14,1,0,1,3,0,3280,0,0
9962,7155,0,3,205,15,1,0,1,1,3,200,13,1
12128,14650,13,0,72,15,1,0,1,1,0,100,37,0
1742,4339,1,3,44,5,1,0,1,1,30,50,29,1
12129,2740,1,11,85,15,1,0,0,1,5,300,37,0
7367,6698,2,3,19,15,1,0,1,1,0,200,36,1
12131,12749,2,0,72,4,1,0,0,1,3,20,2,0
11985,4422,2,9,128,15,1,0,1,1,3,102,40,1
12132,10823,11,0,72,4,0,0,1,1,4,50,2,0
11467,12967,2,3,341,5,1,0,1,1,5,10,29,1
12133,9617,2,11,211,15,1,0,0,1,2,100,37,0
5143,7501,2,9,237,5,1,0,1,1,5,10,29,1
12134,10555,2,0,72,15,0,0,1,1,0,100,37,0
4238,3593,2,9,237,5,1,0,1,1,3,100100,29,1
12135,6038,11,11,164,4,1,0,0,1,3,20,2,0
6814,1041,2,9,237,5,1,0,1,1,5,886600,29,1
12136,8611,13,11,103,15,1,0,0,1,2,500,13,0
13007,11548,2,9,237,5,1,0,1,1,5,38200,29,1
12137,6361,10,5,317,15,0,0,0,1,3,50,37,0
418,704,0,2,148,15,1,0,1,1,3,3000,13,1
12138,14347,1,0,249,4,1,0,1,1,2,20,2,0
14725,12159,11,9,237,5,1,0,1,1,6,600,29,1
12139,14419,13,5,123,15,1,0,0,3,0,158,13,0
12812,5776,2,9,237,5,1,0,1,1,2,200,29,1
12140,3658,14,5,258,5,0,0,0,1,4,10,22,0
7048,2332,2,3,44,5,1,0,1,1,3,600100,29,1
12141,9886,0,0,111,4,0,0,1,1,5,20,2,0
13564,8067,0,3,341,3,1,0,1,1,3,0,28,1
12142,7245,14,0,249,4,1,0,1,1,1,10,2,0
8939,349,0,9,197,5,1,0,1,1,20,34949,29,1
12143,2162,2,5,123,15,1,0,0,1,13,200,36,0
6731,7823,1,9,237,5,1,0,1,1,10,120002,29,1
12144,11385,2,0,249,4,1,0,1,1,3,20,2,0
14175,9009,13,3,44,5,1,0,1,1,38,1250,29,1
12145,5138,14,10,110,4,1,0,0,1,2,10,2,0
3150,7581,10,9,207,5,1,0,1,1,10,4500,29,1
12146,12289,0,6,215,15,1,0,0,1,8,150,37,0
4443,4018,0,3,44,15,1,0,1,3,0,30000,40,1
12147,7236,15,5,317,15,5,0,1,1,0,100,37,0
9444,3340,0,3,44,15,1,0,1,1,0,100,13,1
12148,14479,11,10,282,15,1,0,1,1,0,6000,13,0
14798,10865,2,9,237,5,1,0,1,1,3,15685,29,1
12149,11881,2,10,275,15,1,0,0,1,2,100,13,0
5025,11970,0,19,312,15,1,0,1,1,0,55000,10,1
12150,7923,14,5,61,15,1,0,0,1,15,100,13,0
645,414,2,3,341,5,1,0,0,1,3,200,29,1
12151,12850,5,5,123,15,1,0,0,1,2,200,37,0
9647,2480,0,3,44,15,1,0,1,1,3,100,13,1
12152,5982,14,5,83,15,1,0,0,1,2,100,13,0
895,5258,0,3,44,15,1,0,0,4,5,3000,10,1
12153,566,6,0,249,4,1,0,1,1,1,15,2,0
3305,13412,2,9,237,5,1,0,1,1,2,415100,29,1
12154,12216,13,5,123,14,1,0,0,1,15,3000,0,0
4698,9232,0,3,44,15,1,0,1,1,5,15000,40,1
12155,5482,5,5,123,15,0,0,0,1,3,300,37,0
12466,4221,2,3,341,15,1,0,1,1,0,1000,40,1
12156,754,13,5,317,15,1,0,1,1,0,500,13,0
11635,9487,0,3,341,15,1,0,1,1,3,2000,36,1
12157,5054,5,5,58,15,1,0,1,1,100,2000,36,0
2429,14620,2,3,98,5,1,0,1,1,10,10,29,1
12158,5434,1,5,233,15,1,0,0,1,6,1000,13,0
6574,6480,2,9,237,5,1,0,1,1,10,200001,29,1
12159,13898,5,10,282,15,1,0,0,1,30,2000,40,0
14504,7101,2,9,237,5,1,0,1,1,2,200000,29,1
12160,463,5,5,115,15,1,0,0,1,2,100,36,0
13425,6263,1,3,98,5,1,0,1,1,5,2000,29,1
12161,5635,2,0,81,4,1,0,1,1,3,50,2,0
6036,1555,0,19,312,15,1,0,0,1,0,800,13,1
12162,7182,5,5,220,15,1,0,0,1,2,50,37,0
2549,3766,0,3,44,15,1,0,1,1,0,1000,13,1
12163,3337,13,5,317,15,1,0,0,1,2,480,37,0
1983,8584,0,3,44,15,1,0,1,1,0,13600,36,1
12164,5480,2,0,72,4,1,0,0,1,2,10,2,0
751,14503,0,3,44,15,1,0,1,1,0,500,13,1
12165,7911,11,0,72,15,1,0,0,1,0,100,37,0
12820,12715,2,9,237,5,1,0,1,1,5,10,29,1
12166,4234,11,5,115,15,1,0,0,1,2,50,13,0
1090,8625,2,3,341,15,1,0,1,1,0,1000,10,1
12167,1350,10,0,91,15,1,0,0,1,3,500,13,0
106,7086,5,3,44,15,1,0,1,1,0,5000,36,1
12168,4068,11,5,123,15,1,0,0,1,2,100,37,0
12346,7782,0,9,237,5,1,0,1,1,5,10,29,1
12169,2603,5,14,243,15,1,0,1,3,0,1050,13,0
7797,2929,2,9,237,5,1,0,1,1,3,100100,29,1
12170,7496,11,14,272,15,1,0,0,1,8,2000,13,0
8043,8695,10,5,281,15,1,0,1,1,3,3000,40,1
12171,13683,13,5,317,15,1,0,1,1,0,500,13,0
13833,6909,2,9,197,15,1,0,1,1,0,1000,13,1
12173,395,5,0,72,15,1,0,0,1,3,500,13,0
10575,32,2,9,237,5,1,0,1,1,2,2000000,29,1
12174,5160,5,0,111,4,1,0,1,1,1,30,2,0
3189,3977,2,9,237,5,1,0,0,1,5,24710,29,1
12175,8632,13,5,142,15,1,0,0,1,6,500,37,0
6739,7833,2,3,44,5,1,0,0,1,5,1000,29,1
12176,6189,2,5,317,15,1,0,0,1,1,500,13,0
9432,7948,0,3,44,3,1,0,1,1,0,0,28,1
12177,2927,11,0,72,4,1,0,1,1,2,20,2,0
5504,13838,2,9,237,5,1,0,1,1,5,10,29,1
12178,13820,1,11,164,4,1,0,1,1,20,100,2,0
6377,12882,2,3,44,5,1,0,0,1,5,99900,29,1
12179,3026,5,0,309,15,1,0,0,1,2,450,13,0
11578,5596,14,3,98,15,1,0,1,1,0,600,37,1
12180,5724,11,11,266,15,0,0,1,1,0,10,42,0
13656,14797,1,19,312,15,1,0,1,1,3,10000,36,1
12181,6784,1,0,328,4,1,0,1,1,2,10,2,0
10695,8744,5,9,95,15,1,0,1,1,0,50000,40,1
12182,12360,5,5,123,15,1,0,0,3,0,500,37,0
7704,1439,10,9,237,5,1,0,0,1,1,10000,29,1
12183,8317,13,0,72,4,1,0,1,1,2,100,2,0
7177,4125,5,3,341,5,1,0,1,1,11,11,29,1
12184,12997,5,0,43,15,1,0,1,1,0,10,13,0
12821,3646,0,3,44,15,1,0,1,1,0,100,37,1
12185,10049,1,14,14,15,1,0,1,1,0,50,37,0
1167,11280,2,3,44,15,1,0,1,1,0,3000,40,1
12186,10213,13,5,258,15,1,0,0,1,2,120,36,0
13564,8067,0,3,341,3,1,0,1,1,3,0,28,1
12187,1544,5,0,249,4,1,0,0,1,3,15,2,0
10316,1845,0,3,205,15,1,0,1,1,0,5000,13,1
12188,6086,1,3,341,16,0,0,1,3,0,0,20,0
10650,4510,2,3,341,5,1,0,0,1,1,10,29,1
12189,4526,5,0,72,4,1,0,0,1,2,10,2,0
9423,9401,2,3,44,5,1,0,0,1,5,1000100,29,1
12190,7586,15,0,309,15,1,0,0,1,10,10,13,0
13399,8771,5,3,44,5,1,0,1,1,2,250010,29,1
12192,835,10,0,91,4,1,0,1,1,1,10,2,0
8094,4021,0,3,44,5,1,0,1,1,10,100000,29,1
12193,1872,2,11,102,15,1,0,0,1,1,20,13,0
6672,8363,2,9,237,5,1,0,1,1,3,120215,29,1
12194,2494,13,5,317,15,1,0,0,1,9,520,13,0
12245,8418,5,3,44,3,1,0,0,3,0,0,26,1
12195,456,15,5,58,15,1,0,0,1,0,50,13,0
10275,1642,0,3,341,15,1,0,1,1,0,50,13,1
12196,5121,13,0,249,4,1,0,1,1,3,12,2,0
3706,3176,0,19,312,15,1,0,1,1,3,50000,40,1
12197,14402,5,5,233,15,0,0,0,1,3,500,13,0
165,1243,2,9,237,5,1,0,1,1,2,100,29,1
12198,11530,2,9,237,5,1,0,1,1,5,64290,29,0
3474,10967,2,9,237,5,1,0,1,1,15,712,29,1
12199,6712,1,0,111,4,1,0,1,1,10,15,2,0
10991,12565,0,3,44,15,1,0,0,1,5,2000,36,1
12200,6002,15,0,249,4,1,0,1,1,4,30,2,0
8250,11123,2,11,165,15,1,0,0,3,0,100,13,1
12201,14752,13,5,317,15,1,0,0,1,1,50,37,0
869,8504,1,3,11,15,1,0,1,1,3,62500,36,1
12202,9734,14,0,309,4,1,0,1,1,2,30,2,0
7419,2706,14,2,140,3,0,0,1,1,0,0,28,1
12203,946,5,0,72,15,1,0,0,1,3,200,13,0
7822,1908,2,9,237,5,1,0,1,1,5,10,29,1
12204,13428,1,14,253,15,1,0,0,1,5,6000,13,0
1454,5935,2,9,237,5,1,0,1,1,5,1100,29,1
12205,14433,14,0,72,4,1,0,0,1,1,10,2,0
7769,5912,2,3,44,5,1,0,1,1,3,50000,29,1
12206,890,2,0,40,4,1,0,0,1,40,200,2,0
11920,1331,2,9,237,5,1,0,1,1,5,1035,29,1
12207,12774,14,0,91,5,1,0,0,1,3,10,22,0
4011,13212,11,3,44,5,1,0,0,1,10,50001,29,1
12208,12174,11,0,91,4,1,0,1,1,1,10,2,0
8255,696,2,0,72,15,1,0,1,1,0,100,13,1
12209,14391,2,0,309,15,1,0,0,1,8,300,13,0
7139,9987,0,9,242,15,1,0,1,1,0,1000,13,1
12210,590,6,0,81,15,1,0,0,1,27,580,13,0
13558,11972,5,9,237,5,1,0,1,1,50,2388,29,1
12211,12113,5,0,72,4,1,0,1,1,10,12,2,0
14798,10865,2,9,237,5,1,0,1,1,3,15685,29,1
12212,11154,5,11,30,4,1,0,0,1,3,50,2,0
89,4537,14,2,187,3,0,0,1,1,0,0,45,1
12213,5034,13,0,121,4,0,0,1,1,3,10,2,0
14146,9252,2,3,44,5,1,0,1,1,10,90000,29,1
12214,13273,2,0,72,15,1,0,0,1,1,50,13,0
11985,4422,2,9,128,15,1,0,1,1,3,102,40,1
12215,9721,2,0,72,4,0,0,0,1,4,10,2,0
13033,10789,12,9,237,5,1,0,1,1,20,10000,29,1
12216,12908,10,11,85,15,1,0,0,1,3,50,37,0
3650,4419,0,9,207,5,1,0,1,1,10,600,29,1
12217,6688,14,5,258,15,1,0,0,1,1,50,37,0
9460,7448,0,3,44,15,1,0,1,1,3,18815,36,1
12218,10803,5,5,18,15,1,0,0,1,4,100,37,0
3537,9396,1,3,54,5,1,0,1,1,10,500,29,1
12219,13043,10,0,72,4,1,0,1,1,5,10,2,0
10396,5339,2,9,237,5,1,0,1,1,5,6200,29,1
12220,1358,2,0,72,4,1,0,0,1,1,10,2,0
7047,586,2,9,305,3,1,0,1,1,0,0,28,1
12221,2907,1,5,175,15,0,0,0,1,0,50,13,0
6398,7987,0,9,237,15,1,0,1,1,3,69079,40,1
12222,3973,2,11,165,15,1,0,0,1,3,200,13,0
13855,13834,2,9,237,5,1,0,1,1,3,72805,29,1
12223,7880,10,0,72,4,1,0,1,1,5,50,2,0
11068,14691,0,19,312,15,1,0,1,1,0,10068,36,1
12224,6286,1,0,328,4,1,0,1,1,3,50,2,0
7885,7303,15,9,95,15,1,0,1,1,0,2000,40,1
12225,8701,0,0,129,4,1,0,0,1,2,30,2,0
8974,14231,13,3,341,15,1,0,1,1,0,2000,37,1
12226,2144,13,5,281,15,1,0,0,1,3,500,13,0
1049,3171,1,3,44,15,1,0,1,1,3,1000,36,1
12227,6193,14,16,221,14,1,0,0,1,0,10032,32,0
7885,7303,15,9,95,15,1,0,1,1,0,2000,40,1
12228,7954,14,11,211,15,1,0,0,1,4,10,13,0
13269,1235,0,3,44,15,1,0,1,1,3,10000,40,1
12229,5747,10,0,91,4,1,0,1,1,2,10,2,0
14734,9758,10,3,44,15,1,0,1,1,0,5000,40,1
12230,1932,5,0,91,15,1,0,0,1,3,500,13,0
2965,9387,2,9,237,5,1,0,1,1,2,100100,29,1
12231,8422,11,5,83,15,1,0,0,1,2,5000,13,0
